"id","Name","Full_Address","Website","Plus_Code","Rating","Reviews","URL",
"237","Hummus Bar","Budapest, Bécsi út 38, 1036 Hungary","hummusbar.hu","G2HQ+C2 Budapest, Hungary","4.4","416","https://www.google.com/maps/place/Hummus+Bar/@47.5095601,19.0337774,14z/data=!4m9!1m3!2m2!1sbar+near+Budapest,+Hungary!6e5!3m4!1s0x4741d956f1e14a25:0xe1f560f9ca312101!8m2!3d47.5285452!4d19.0375393?hl=en",
"236","2 Spaghi - Fresh Pasta Bar","Budapest, Gozsdu Passage, Dob u. 16, 1072 Hungary","2spaghi.hu","F3X6+52 Budapest, Hungary","4.5","1,273","https://www.google.com/maps/place/2+Spaghi+-+Fresh+Pasta+Bar/@47.5095601,19.0337774,14z/data=!4m9!1m3!2m2!1sbar+near+Budapest,+Hungary!6e5!3m4!1s0x4741dc6a1fc9b707:0xb6bf4028c547b7bd!8m2!3d47.497974!4d19.060015?hl=en",
"235","African Buffet and Bar","Budapest, Bérkocsis u. 21, 1084 Hungary","netpincer.hu","F3VC+FX Budapest, Hungary","4.3","68","https://www.google.com/maps/place/African+Buffet+and+Bar/@47.4937422,19.0548829,14z/data=!4m9!1m3!2m2!1sbar+near+Budapest,+Hungary!6e5!3m4!1s0x4741dc5e458e0ba3:0xd4fae45f4550c9a!8m2!3d47.4937422!4d19.0723924?hl=en",
"234","Hummus Bar","Budapest, Kecskeméti u., 1053 Hungary","hummusbar.hu","F3R5+7M Budapest, Hungary","4.2","682","https://www.google.com/maps/place/Hummus+Bar/@47.4906502,19.0416164,14z/data=!4m9!1m3!2m2!1sbar+near+Budapest,+Hungary!6e5!3m4!1s0x4741dc44db576879:0xb7835273cf0817c8!8m2!3d47.4906502!4d19.0591259?hl=en",
"233","Hummus Bar","Budapest, Király u. 8, 1061 Hungary","hummusbar.hu","F3X4+9M Budapest, Hungary","4.1","567","https://www.google.com/maps/place/Hummus+Bar/@47.5095601,19.0337774,14z/data=!4m9!1m3!2m2!1sbar+near+Budapest,+Hungary!6e5!3m4!1s0x4741dc6a0b2c2edb:0x7193c6e6518b3854!8m2!3d47.4983987!4d19.0566461?hl=en",
"232","Yellow Bistro & Bar","Budapest, Kárpát u. 62-64, 1133 Hungary","danubiushotels.com","G3G4+55 Budapest, Hungary","4.3","16","https://www.google.com/maps/place/Yellow+Bistro+%26+Bar/@47.5095601,19.0337774,14z/data=!4m9!1m3!2m2!1sbar+near+Budapest,+Hungary!6e5!3m4!1s0x4741db6201b1ab41:0xcd7c76ad1fc8950f!8m2!3d47.5253898!4d19.0553928?hl=en",
"231","Falafel Bar","Budapest, Wesselényi u. 30, 1077 Hungary","facebook.com","F3X8+C4 Budapest, Hungary","4.4","805","https://www.google.com/maps/place/Falafel+Bar/@47.5095601,19.0337774,14z/data=!4m9!1m3!2m2!1sbar+near+Budapest,+Hungary!6e5!3m4!1s0x4741dc687735e9d5:0xf578a1a9474e0bd7!8m2!3d47.4985339!4d19.0653286?hl=en",
"230","Hummus bar","Budapest, Hollán Ernő u. 6, 1136 Hungary","hummusbar.hu","G27X+CQ Budapest, Hungary","4.2","549","https://www.google.com/maps/place/Hummus+bar/@47.5095601,19.0337774,14z/data=!4m9!1m3!2m2!1sbar+near+Budapest,+Hungary!6e5!3m4!1s0x4741dc0f3d40604f:0x7299feb984b50109!8m2!3d47.5135901!4d19.0493892?hl=en",
"229","Monkey's","Budapest, Dob u. 6, 1072 Hungary","facebook.com","F3W5+PQ Budapest, Hungary","4.7","123","https://www.google.com/maps/place/Monkey's/@47.5095601,19.0337774,14z/data=!4m9!1m3!2m2!1sbar+near+Budapest,+Hungary!6e5!3m4!1s0x4741dc426c0c451d:0xfba2fb950f5b6b35!8m2!3d47.4967619!4d19.0594225?hl=en",
"228","Bamba Marha Burger Bar","Budapest, Október 6. u. 6, 1051 Hungary","bambamarha.hu","G322+2C Budapest, Hungary","4.6","2,229","https://www.google.com/maps/place/Bamba+Marha+Burger+Bar/@47.5095601,19.0337774,14z/data=!4m9!1m3!2m2!1sbar+near+Budapest,+Hungary!6e5!3m4!1s0x4741dc1545e5f771:0x888f0a41f4e7aab0!8m2!3d47.5000436!4d19.0510527?hl=en",
