"id","Name","Full_Address","Website","Plus_Code","Rating","Reviews","URL",
"358","IKEA","Budapest, Bevásárló u. 4, 1239 Hungary","ikea.com","C566+MF Budapest, Hungary","4.6","20,342","https://www.google.com/maps/place/IKEA/@47.4781393,19.0278834,12z/data=!4m9!1m3!2m2!1srestaurants+near+Budapest,+Hungary!6e5!3m4!1s0x4741e9dbbdfda0db:0x907a26487faa264c!8m2!3d47.4117184!4d19.1611685?hl=en",
"357","Kempinski Hotel Corvinus Budapest","Budapest, Erzsébet tér 7-8, 1051 Hungary","kempinski.com","F3W2+XW Budapest, Hungary","4.6","2,485","https://www.google.com/maps/place/Kempinski+Hotel+Corvinus+Budapest/@47.4781393,19.0278834,12z/data=!4m12!1m3!2m2!1srestaurants+near+Budapest,+Hungary!6e5!3m7!1s0x4741dc406a72794b:0x40a9da3d7bb17384!5m2!4m1!1i2!8m2!3d47.497402!4d19.0522965?hl=en",
"356","Kupola Lounge","Budapest, Erzsébet tér 9-10, 1051 Hungary","ritzcarlton.com","F3W3+X8 Budapest, Hungary","4.5","6","https://www.google.com/maps/place/Kupola+Lounge/@47.4781393,19.0278834,12z/data=!4m9!1m3!2m2!1srestaurants+near+Budapest,+Hungary!6e5!3m4!1s0x4741dc4049d1005f:0x5090c29a1ce50222!8m2!3d47.4974392!4d19.0533118?hl=en",
"355","Shandong Kínai Étterem/Shandong Restaurant/山东饭店","Budapest, Szállás u. 13, 1107 Hungary","facebook.com","F4JF+24 Budapest, Hungary","4.5","119","https://www.google.com/maps/place/Shandong+K%C3%ADnai+%C3%89tterem%2FShandong+Restaurant%2F%E5%B1%B1%E4%B8%9C%E9%A5%AD%E5%BA%97/@47.4781393,19.0278834,12z/data=!4m9!1m3!2m2!1srestaurants+near+Budapest,+Hungary!6e5!3m4!1s0x4741dccc5ba9817f:0xa3d7c3bbb933c8fe!8m2!3d47.4800399!4d19.1227593?hl=en",
"354","Domus Vinorum Wine Cellar KISZALLITAS WOLT.COM","Budapest, Bajcsy-Zsilinszky út 18, 1051 Hungary","domusvinorum.hu","G323+MV Budapest, Hungary","4.5","279","https://www.google.com/maps/place/Domus+Vinorum+Wine+Cellar+KISZALLITAS+WOLT.COM/@47.4781393,19.0278834,12z/data=!4m9!1m3!2m2!1srestaurants+near+Budapest,+Hungary!6e5!3m4!1s0x4741e70583aaa5f1:0x35b6088c7c25a8e8!8m2!3d47.501644!4d19.054667?hl=en",
"353","art'bistrobar","Budapest, Bem rkp. 16, 1011 Hungary","artotels.com","G23Q+3Q Budapest, Hungary","4.1","19","https://www.google.com/maps/place/art'bistrobar/@47.4781393,19.0278834,12z/data=!4m12!1m3!2m2!1srestaurants+near+Budapest,+Hungary!6e5!3m7!1s0x4741dc17896764b7:0xec24a5bdefa328a6!5m2!4m1!1i2!8m2!3d47.502741!4d19.039448?hl=en",
"352","Alma & Körte Étterem","Budapest, Klauzál u. 13, 1072 Hungary","almaeskorte.hu","F3X8+4V Budapest, Hungary","","","https://www.google.com/maps/place/Alma+%26+K%C3%B6rte+%C3%89tterem/@47.4781393,19.0278834,12z/data=!4m9!1m3!2m2!1srestaurants+near+Budapest,+Hungary!6e5!3m4!1s0x4741dc67c09441d1:0x7cc45528f9428e3d!8m2!3d47.4978564!4d19.0671365?hl=en",
"351","Grill Pont","Budapest, Zichy Jenő u. 43, 1066 Hungary","","G345+8P Budapest, Hungary","4.9","8","https://www.google.com/maps/place/Grill+Pont/@47.4781393,19.0278834,12z/data=!4m9!1m3!2m2!1srestaurants+near+Budapest,+Hungary!6e5!3m4!1s0x4741dc6d06ff205d:0x8f7fc1fc59186064!8m2!3d47.5058193!4d19.0593726?hl=en",
"350","Kaeng Som Tom Yum Thai Restaurant","Budapest, Andrássy út 2, 1065 Hungary","tomyum.hu","G324+36 Budapest, Hungary","3.8","81","https://www.google.com/maps/place/Kaeng+Som+Tom+Yum+Thai+Restaurant/@47.4781393,19.0278834,12z/data=!4m9!1m3!2m2!1srestaurants+near+Budapest,+Hungary!6e5!3m4!1s0x4741dc6af75a962d:0x1b504a1238c2f543!8m2!3d47.5002361!4d19.0555029?hl=en",
"349","VINYL & WOOD - Get Lost in Wonderland","Budapest, Wesselényi u. 23, 1077 Hungary","vinylandwood.hu","F3X7+6W Budapest, Hungary","4.6","563","https://www.google.com/maps/place/VINYL+%26+WOOD+-+Get+Lost+in+Wonderland/@47.4781393,19.0278834,12z/data=!4m9!1m3!2m2!1srestaurants+near+Budapest,+Hungary!6e5!3m4!1s0x4741dc662f0337c5:0x111ab4ffe10e0ce8!8m2!3d47.4980555!4d19.0647644?hl=en",
